"","Timestamp","Priority","Type","Subtype","Description","Source","IP Address","User","File Name","File Hash","Process","Rule Name","Ban Name"
,"Jul 30 2014 02:23:29 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp8a6213e1c92c42818d9d2170b54c4984.exec.cmd' [49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp8a6213e1c92c42818d9d2170b54c4984.exec.cmd","49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:23:27 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmpd08d0b6b7603431f8b2061e8c4675c2a.exec.cmd' [758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmpd08d0b6b7603431f8b2061e8c4675c2a.exec.cmd","758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:23:26 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmpa23c5d664af04487a0a8fe980660b075.exec.cmd' [b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmpa23c5d664af04487a0a8fe980660b075.exec.cmd","b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:23:22 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp12125f201c144ca1b7062e57ee6ab698.exec.cmd' [768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp12125f201c144ca1b7062e57ee6ab698.exec.cmd","768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:22:31 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\beyond compare 3\bcshellex64.dll' [4c82bbd1b07f16a1dca8c912f8784753dd6fac1e8a00ce444623909e4fa5f30d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","bcshellex64.dll","4c82bbd1b07f16a1dca8c912f8784753dd6fac1e8a00ce444623909e4fa5f30d","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 02:16:04 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\programdata\symantec\symantec endpoint protection\12.1.3001.165.105\data\definitions\ipsdefs\tmp37f2.tmp\scxpx86.dll' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4889B-0242","172.20.2.222","FORDFOUNDATION\d.bloom","scxpx86.dll","","c:\program files (x86)\mozilla firefox\firefox.exe","Report unapproved executables",""
,"Jul 30 2014 02:09:14 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmpf79048b8d7e74af9b07dfded70e688ad.exec.cmd' [49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmpf79048b8d7e74af9b07dfded70e688ad.exec.cmd","49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:09:11 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp788d389054334e1daec53b6a1064b573.exec.cmd' [b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp788d389054334e1daec53b6a1064b573.exec.cmd","b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:09:11 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp9cb8b4af2ab6459d80d276a48b0cb8b1.exec.cmd' [758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp9cb8b4af2ab6459d80d276a48b0cb8b1.exec.cmd","758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:09:08 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp667acac231624c7785f3e875e4e1af32.exec.cmd' [768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp667acac231624c7785f3e875e4e1af32.exec.cmd","768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:04:15 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp589dadae590e4b1e88264b4b3a7acf31.exec.cmd' [49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp589dadae590e4b1e88264b4b3a7acf31.exec.cmd","49d859812c5aadd80797543a3370404a3de594766c32022348a1d20af8a87dda","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:04:12 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp861c2be2edd64983a7b89c04037bdc4b.exec.cmd' [758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp861c2be2edd64983a7b89c04037bdc4b.exec.cmd","758c602f2dc900f59a49f0d8df1f48daa5ff8c209dc1bc1acba5dff5e3a486e1","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:04:11 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp3412dd80ee7441a9a68b16375e058904.exec.cmd' [b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp3412dd80ee7441a9a68b16375e058904.exec.cmd","b375e7fd96df6e02e1b3f8c093128a6d0ef4e871dc82ecc5a7657e9e0f6686d2","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 02:04:07 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\tmp3e1a39d3bebd4459952caf4be347fd4c.exec.cmd' [768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","tmp3e1a39d3bebd4459952caf4be347fd4c.exec.cmd","768a7ba0f4a5f8bd02c8eaf32a5db4d55537ff637609ac5aa4664882c98e8c17","c:\windows\syswow64\cmd.exe","Report unapproved scripts",""
,"Jul 30 2014 01:53:25 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\lfs.dll' [e012bae65342445a3d75e1cefae1da4f0848c1d2c1fb1a005f2fa3377da0ff6c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","lfs.dll","e012bae65342445a3d75e1cefae1da4f0848c1d2c1fb1a005f2fa3377da0ff6c","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:22 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\plugins\iniformatplugin.dll' [c03302565e7a3db235f16d950cda53fb41f12c4aa3507a7574a361bec6225f9e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","iniformatplugin.dll","c03302565e7a3db235f16d950cda53fb41f12c4aa3507a7574a361bec6225f9e","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:22 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\libicalss.dll' [295083e1e830e64efd52b2c5e291148fefdc28d99f6e70f00687e490c24aa967] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","libicalss.dll","295083e1e830e64efd52b2c5e291148fefdc28d99f6e70f00687e490c24aa967","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:22 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\plugins\icalendarplugin.dll' [b18676a3621014bb4b8b73581fa2a9af8e77b76bd78082c82d820b6e65c80830] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","icalendarplugin.dll","b18676a3621014bb4b8b73581fa2a9af8e77b76bd78082c82d820b6e65c80830","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:21 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_propgrid_vc_rny.dll' [3302b7d18c1021230e40551460dad2fa76b3878bf274f37a3e9ea8bc7c615dd6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_propgrid_vc_rny.dll","3302b7d18c1021230e40551460dad2fa76b3878bf274f37a3e9ea8bc7c615dd6","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:21 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_webview_vc_rny.dll' [84e0fe914f922b53473978ce32bd66fbccd62c56c6153cef59d5940ae6f0078d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_webview_vc_rny.dll","84e0fe914f922b53473978ce32bd66fbccd62c56c6153cef59d5940ae6f0078d","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:21 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_xrc_vc_rny.dll' [112d270dcd6f7baa00c4033c343d93138e1ced191013ac04bd0c392da520d574] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_xrc_vc_rny.dll","112d270dcd6f7baa00c4033c343d93138e1ced191013ac04bd0c392da520d574","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:21 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_html_vc_rny.dll' [c4fd0ab7c26b68d414112866532e3f7a7b74d68d0d20226fd8ded2eb860d78ef] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_html_vc_rny.dll","c4fd0ab7c26b68d414112866532e3f7a7b74d68d0d20226fd8ded2eb860d78ef","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_core_vc_rny.dll' [a8e762a49a0048221e2bec2222916772f39e08db9bc32b3cda1e048569fab3b2] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_core_vc_rny.dll","a8e762a49a0048221e2bec2222916772f39e08db9bc32b3cda1e048569fab3b2","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxmsw294u_adv_vc_rny.dll' [3aa216722492cd0e893a54604fc45fe24b7387a74d157ee46af6eeeb71264c22] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxmsw294u_adv_vc_rny.dll","3aa216722492cd0e893a54604fc45fe24b7387a74d157ee46af6eeeb71264c22","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxbase294u_xml_vc_rny.dll' [505653d65c159c0437ff62d13e3ce72560050b30ad2115aa5c3a463bc59b2d9b] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxbase294u_xml_vc_rny.dll","505653d65c159c0437ff62d13e3ce72560050b30ad2115aa5c3a463bc59b2d9b","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\wxbase294u_vc_rny.dll' [b5dc759628d371855edf95038e2fe5b76f3de4543011a2fa28642563cd8096db] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","wxbase294u_vc_rny.dll","b5dc759628d371855edf95038e2fe5b76f3de4543011a2fa28642563cd8096db","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\libical.dll' [f18a8275acf00186591f71263f6b98fdc5e653f88a60552f452587df7fe79390] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","libical.dll","f18a8275acf00186591f71263f6b98fdc5e653f88a60552f452587df7fe79390","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\lua52.dll' [293c96d647de0586e25f6be902730f9e93f6706273fdee05735024c4c91ef848] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","lua52.dll","293c96d647de0586e25f6be902730f9e93f6706273fdee05735024c4c91ef848","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:20 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\ssleay32.dll' [83ee16eb6c41b7101a7a84a42ba18f9b0adfc614e400a601768c2be515c10760] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","ssleay32.dll","83ee16eb6c41b7101a7a84a42ba18f9b0adfc614e400a601768c2be515c10760","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:19 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\libeay32.dll' [5e9346fa2a6550ae7290a59143cb92dbdb0a5c8e5c72fc9ed3726fe18116f73b] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","libeay32.dll","5e9346fa2a6550ae7290a59143cb92dbdb0a5c8e5c72fc9ed3726fe18116f73b","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:19 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\libcurl.dll' [21f86c4fa59fb327196786fb61ebbfe3a6713d559185add71ba290413cb4a9de] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","libcurl.dll","21f86c4fa59fb327196786fb61ebbfe3a6713d559185add71ba290413cb4a9de","c:\program files (x86)\rainlendar2\rainlendar2.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:19 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\rainlendar2.exe' [f7768aad896a6f03c52697732b13746da9751a1507b923012bfa30dd7307d0b4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","NT AUTHORITY\SYSTEM","rainlendar2.exe","f7768aad896a6f03c52697732b13746da9751a1507b923012bfa30dd7307d0b4","c:\windows\system32\svchost.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:19 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\rainlendar2\rainlendar2.exe' [f7768aad896a6f03c52697732b13746da9751a1507b923012bfa30dd7307d0b4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","rainlendar2.exe","f7768aad896a6f03c52697732b13746da9751a1507b923012bfa30dd7307d0b4","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:15 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\beyond compare 3\bcompare.exe' [8a8833f2c88600e8e8c6734a54efa70eb544537ae9ec65e172dbcee2064d9370] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","bcompare.exe","8a8833f2c88600e8e8c6734a54efa70eb544537ae9ec65e172dbcee2064d9370","c:\program files (x86)\beyond compare 3\uaclaunch.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:14 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\beyond compare 3\uaclaunch.exe' [5319edcef615628a09f4a6b0c98713af0c95750fb03d1561dbd4e212be1dd45d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","uaclaunch.exe","5319edcef615628a09f4a6b0c98713af0c95750fb03d1561dbd4e212be1dd45d","c:\users\n.oliva\appdata\local\temp\is-3i3ac.tmp\bc3update.tmp","Report unapproved executables",""
,"Jul 30 2014 01:53:12 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\bc3update.exe' [8cc62bd9c673a6751fd229e84c3f0949cd6b4004497d3de7c6a24fa4184e0d30] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","NT AUTHORITY\SYSTEM","bc3update.exe","8cc62bd9c673a6751fd229e84c3f0949cd6b4004497d3de7c6a24fa4184e0d30","c:\windows\system32\svchost.exe","Report unapproved executables",""
,"Jul 30 2014 01:53:08 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.oliva\appdata\local\temp\bc3update.exe' [8cc62bd9c673a6751fd229e84c3f0949cd6b4004497d3de7c6a24fa4184e0d30] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","bc3update.exe","8cc62bd9c673a6751fd229e84c3f0949cd6b4004497d3de7c6a24fa4184e0d30","c:\program files (x86)\beyond compare 3\bcompare.exe","Report unapproved executables",""
,"Jul 30 2014 01:52:25 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\l.lewis\appdata\local\microsoft\windows\temporary internet files\content.ie5\nuq5cpcu\rainlendar-lite-2.12.2-32bit.exe' [253eca46201ae124163d5fd3c7ff95b49609aadd2c5b2de401a10ca357193574] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","NT AUTHORITY\SYSTEM","rainlendar-lite-2.12.2-32bit.exe","253eca46201ae124163d5fd3c7ff95b49609aadd2c5b2de401a10ca357193574","c:\windows\system32\svchost.exe","Report unapproved executables",""
,"Jul 30 2014 01:52:11 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\l.lewis\appdata\local\microsoft\windows\temporary internet files\content.ie5\nuq5cpcu\rainlendar-lite-2.12.2-32bit.exe' [253eca46201ae124163d5fd3c7ff95b49609aadd2c5b2de401a10ca357193574] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5281-0843","172.20.8.39","FORDFOUNDATION\L.Lewis","rainlendar-lite-2.12.2-32bit.exe","253eca46201ae124163d5fd3c7ff95b49609aadd2c5b2de401a10ca357193574","c:\program files (x86)\internet explorer\iexplore.exe","Report unapproved executables",""
,"Jul 30 2014 01:44:13 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.masikane\appdata\roaming\infoslipsforme\5.1.0.1\infoslips.viewer.exe' [79511275a66144c034f1a2e3115c23fa5f2c9866417c9f2a4bed0d6c22e9a5a8] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3333","172.20.50.178","FORDFOUNDATION\b.masikane","infoslips.viewer.exe","79511275a66144c034f1a2e3115c23fa5f2c9866417c9f2a4bed0d6c22e9a5a8","c:\users\b.masikane\appdata\roaming\infoslipsforme\infoslips.viewer.exe","Report unapproved executables",""
,"Jul 30 2014 01:35:31 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\s.rao\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp2u6cqq.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT4786-0443","172.20.18.90","FORDFOUNDATION\S.Rao","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp2u6cqq.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\s.rao\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 01:11:49 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\constasurf\bin\utilconstasurf.exe' [280813e2fcba65f537d67fed15aec7550bd0dbb5e9fd83c3662ab653b6a1d47b] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4739-0743","172.20.7.99","NT AUTHORITY\SYSTEM","utilconstasurf.exe","280813e2fcba65f537d67fed15aec7550bd0dbb5e9fd83c3662ab653b6a1d47b","c:\windows\system32\services.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:58 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\toasthook.dll' [87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","toasthook.dll","87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9","c:\windows\syswow64\searchprotocolhost.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\toasthook.dll' [87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","toasthook.dll","87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9","c:\program files (x86)\microsoft office\office14\outlook.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\toasthook.dll' [87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","toasthook.dll","87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9","c:\program files (x86)\google\chrome\application\chrome.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\toasthook.dll' [87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","toasthook.dll","87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9","c:\program files (x86)\microsoft office\office14\excel.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\toasthook.dll' [87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","toasthook.dll","87c15dcf72b81faf86f8c4b12fe0eafcebdfd6cc7c3f8ff40b0ab4024500b6d9","c:\blp\wintrv\smartclient\officehost\blpaddinhost.exe","Report unapproved executables",""
